id,data,hora,disponibilidade em %
4329,2021-04-11,16:02:54,45
4330,2021-04-11,16:02:55,53
4331,2021-04-11,16:02:56,42
4332,2021-04-11,16:02:57,64
4333,2021-04-11,16:02:58,57
4334,2021-04-11,16:03:05,95
4335,2021-04-11,16:03:06,51
4336,2021-04-11,16:03:07,75
4337,2021-04-11,16:03:08,93
4338,2021-04-11,16:03:09,21
4339,2021-04-11,16:03:15,26
4340,2021-04-11,16:03:16,51
4341,2021-04-11,16:03:17,67
4342,2021-04-11,16:03:18,99
4343,2021-04-11,16:03:19,80
4344,2021-04-11,16:03:26,29
4345,2021-04-11,16:03:27,18
4346,2021-04-11,16:03:28,71
4347,2021-04-11,16:03:29,17
4348,2021-04-11,16:03:30,94
4349,2021-04-11,16:03:36,29
4350,2021-04-11,16:03:37,16
4351,2021-04-11,16:03:38,33
4352,2021-04-11,16:03:39,55
4353,2021-04-11,16:03:40,72
4354,2021-04-11,16:03:46,47
4355,2021-04-11,16:03:47,91
4356,2021-04-11,16:03:48,67
4357,2021-04-11,16:03:49,26
4358,2021-04-11,16:03:50,29
4359,2021-04-11,16:03:57,8
4360,2021-04-11,16:03:58,69
4361,2021-04-11,16:03:59,8
4362,2021-04-11,16:04:00,22
4363,2021-04-11,16:04:01,43
4364,2021-04-11,16:04:07,60
4365,2021-04-11,16:04:08,25
4366,2021-04-11,16:04:09,49
4367,2021-04-11,16:04:10,65
4368,2021-04-11,16:04:11,7
4369,2021-04-11,16:04:18,3
4370,2021-04-11,16:04:19,22
4371,2021-04-11,16:04:20,50
4372,2021-04-11,16:04:21,82
4373,2021-04-11,16:04:22,54
4374,2021-04-11,16:04:28,1
4375,2021-04-11,16:04:29,22
4376,2021-04-11,16:04:30,78
4377,2021-04-11,16:04:31,28
4378,2021-04-11,16:04:32,15
4379,2021-04-11,16:04:39,75
4380,2021-04-11,16:04:40,31
4381,2021-04-11,16:04:41,10
4382,2021-04-11,16:04:42,59
4383,2021-04-11,16:04:43,50
4384,2021-04-11,16:04:50,80
4385,2021-04-11,16:04:51,53
4386,2021-04-11,16:04:52,22
4387,2021-04-11,16:04:53,2
4388,2021-04-11,16:04:54,66
4389,2021-04-11,16:05:01,56
4390,2021-04-11,16:05:02,64
4391,2021-04-11,16:05:03,7
4392,2021-04-11,16:05:04,56
4393,2021-04-11,16:05:05,77
4394,2021-04-11,16:05:12,59
4395,2021-04-11,16:05:13,17
4396,2021-04-11,16:05:14,60
4397,2021-04-11,16:05:15,25
4398,2021-04-11,16:05:16,75
4399,2021-04-11,16:05:22,85
4400,2021-04-11,16:05:23,35
4401,2021-04-11,16:05:24,84
4402,2021-04-11,16:05:25,2
4403,2021-04-11,16:05:26,89
4404,2021-04-11,16:05:33,32
4405,2021-04-11,16:05:34,47
4406,2021-04-11,16:05:35,25
4407,2021-04-11,16:05:36,85
4408,2021-04-11,16:05:37,81
4409,2021-04-11,16:05:44,11
4410,2021-04-11,16:05:45,92
4411,2021-04-11,16:05:46,52
4412,2021-04-11,16:05:47,8
4413,2021-04-11,16:05:48,21
4414,2021-04-11,16:05:55,41
4415,2021-04-11,16:05:56,98
4416,2021-04-11,16:05:57,50
4417,2021-04-11,16:05:58,55
4418,2021-04-11,16:05:59,25
4419,2021-04-11,16:06:06,89
4420,2021-04-11,16:06:07,42
4421,2021-04-11,16:06:08,1
4422,2021-04-11,16:06:09,21
4423,2021-04-11,16:06:10,84
4424,2021-04-11,16:06:17,93
4425,2021-04-11,16:06:18,71
4426,2021-04-11,16:06:19,97
4427,2021-04-11,16:06:20,2
4428,2021-04-11,16:06:21,78
4429,2021-04-11,16:06:27,50
4430,2021-04-11,16:06:28,51
4431,2021-04-11,16:06:29,50
4432,2021-04-11,16:06:30,64
4433,2021-04-11,16:06:31,9
4434,2021-04-11,16:06:38,75
4435,2021-04-11,16:06:39,25
4436,2021-04-11,16:06:40,85
4437,2021-04-11,16:06:41,0
4438,2021-04-11,16:06:42,0
4439,2021-04-11,16:06:49,39
4440,2021-04-11,16:06:50,55
4441,2021-04-11,16:06:51,90
4442,2021-04-11,16:06:52,75
4443,2021-04-11,16:06:53,14
4444,2021-04-11,16:06:59,75
4445,2021-04-11,16:07:00,50
4446,2021-04-11,16:07:01,20
4447,2021-04-11,16:07:02,73
4448,2021-04-11,16:07:03,6
4449,2021-04-11,16:07:10,94
4450,2021-04-11,16:07:11,58
4451,2021-04-11,16:07:12,29
4452,2021-04-11,16:07:13,46
4453,2021-04-11,16:07:14,77
4454,2021-04-11,16:07:20,23
4455,2021-04-11,16:07:21,5
4456,2021-04-11,16:07:22,26
4457,2021-04-11,16:07:23,56
4458,2021-04-11,16:07:24,50
4459,2021-04-11,16:07:31,46
4460,2021-04-11,16:07:32,67
4461,2021-04-11,16:07:33,70
4462,2021-04-11,16:07:34,99
4463,2021-04-11,16:07:35,82
4464,2021-04-11,16:07:41,41
4465,2021-04-11,16:07:42,53
4466,2021-04-11,16:07:43,55
4467,2021-04-11,16:07:44,52
4468,2021-04-11,16:07:45,50
4469,2021-04-11,16:07:51,82
4470,2021-04-11,16:07:52,27
4471,2021-04-11,16:07:53,93
4472,2021-04-11,16:07:54,75
4473,2021-04-11,16:07:55,45
4474,2021-04-11,16:08:01,30
4475,2021-04-11,16:08:02,20
4476,2021-04-11,16:08:03,17
4477,2021-04-11,16:08:04,27
4478,2021-04-11,16:08:05,34
4479,2021-04-11,16:08:12,62
4480,2021-04-11,16:08:13,75
4481,2021-04-11,16:08:14,46
4482,2021-04-11,16:08:15,68
4483,2021-04-11,16:08:16,23
4484,2021-04-11,16:08:22,53
4485,2021-04-11,16:08:23,0
4486,2021-04-11,16:08:24,94
4487,2021-04-11,16:08:25,19
4488,2021-04-11,16:08:26,79
4489,2021-04-11,16:08:33,13
4490,2021-04-11,16:08:34,24
4491,2021-04-11,16:08:35,35
4492,2021-04-11,16:08:36,97
4493,2021-04-11,16:08:37,62
4494,2021-04-11,16:08:44,23
4495,2021-04-11,16:08:45,59
4496,2021-04-11,16:08:46,90
4497,2021-04-11,16:08:47,92
4498,2021-04-11,16:08:48,52
4499,2021-04-11,16:08:54,34
4500,2021-04-11,16:08:55,22
4501,2021-04-11,16:08:56,49
4502,2021-04-11,16:08:57,12
4503,2021-04-11,16:08:58,48
4504,2021-04-11,16:09:04,26
4505,2021-04-11,16:09:05,44
4506,2021-04-11,16:09:06,49
4507,2021-04-11,16:09:07,37
4508,2021-04-11,16:09:08,37
4509,2021-04-11,16:09:15,75
4510,2021-04-11,16:09:16,39
4511,2021-04-11,16:09:17,7
4512,2021-04-11,16:09:18,28
4513,2021-04-11,16:09:19,21
4514,2021-04-11,16:09:25,68
4515,2021-04-11,16:09:26,24
4516,2021-04-11,16:09:27,58
4517,2021-04-11,16:09:28,46
4518,2021-04-11,16:09:29,75
4519,2021-04-11,16:09:35,69
4520,2021-04-11,16:09:36,96
4521,2021-04-11,16:09:37,83
4522,2021-04-11,16:09:38,21
4523,2021-04-11,16:09:39,19
4524,2021-04-11,16:09:46,96
4525,2021-04-11,16:09:47,9
4526,2021-04-11,16:09:48,0
4527,2021-04-11,16:09:49,98
4528,2021-04-11,16:09:50,73
4529,2021-04-11,16:09:56,54
4530,2021-04-11,16:09:57,32
4531,2021-04-11,16:09:58,97
4532,2021-04-11,16:09:59,37
4533,2021-04-11,16:10:00,56
4534,2021-04-11,16:10:07,54
4535,2021-04-11,16:10:08,48
4536,2021-04-11,16:10:09,30
4537,2021-04-11,16:10:10,0
4538,2021-04-11,16:10:11,17
4539,2021-04-11,16:10:17,91
4540,2021-04-11,16:10:18,96
4541,2021-04-11,16:10:19,3
4542,2021-04-11,16:10:20,52
4543,2021-04-11,16:10:21,63
4544,2021-04-11,16:10:28,63
4545,2021-04-11,16:10:29,22
4546,2021-04-11,16:10:30,24
4547,2021-04-11,16:10:31,50
4548,2021-04-11,16:10:32,76
4549,2021-04-11,16:10:38,39
4550,2021-04-11,16:10:39,69
4551,2021-04-11,16:10:40,1
4552,2021-04-11,16:10:41,28
4553,2021-04-11,16:10:42,53
4554,2021-04-11,16:10:48,88
4555,2021-04-11,16:10:49,59
4556,2021-04-11,16:10:50,74
4557,2021-04-11,16:10:51,14
4558,2021-04-11,16:10:52,31
4559,2021-04-11,16:10:58,97
4560,2021-04-11,16:10:59,75
4561,2021-04-11,16:11:00,2
4562,2021-04-11,16:11:01,50
4563,2021-04-11,16:11:02,76
4564,2021-04-11,16:11:09,96
4565,2021-04-11,16:11:10,27
4566,2021-04-11,16:11:11,94
4567,2021-04-11,16:11:12,1
4568,2021-04-11,16:11:13,75
4569,2021-04-11,16:11:20,86
4570,2021-04-11,16:11:21,50
4571,2021-04-11,16:11:22,29
4572,2021-04-11,16:11:23,7
4573,2021-04-11,16:11:24,24
4574,2021-04-11,16:11:30,90
4575,2021-04-11,16:11:31,8
4576,2021-04-11,16:11:32,54
4577,2021-04-11,16:11:33,14
4578,2021-04-11,16:11:34,33
4579,2021-04-11,16:11:41,64
4580,2021-04-11,16:11:42,80
4581,2021-04-11,16:11:43,97
4582,2021-04-11,16:11:44,79
4583,2021-04-11,16:11:45,27
4584,2021-04-11,16:11:51,22
4585,2021-04-11,16:11:52,52
4586,2021-04-11,16:11:53,47
4587,2021-04-11,16:11:54,78
4588,2021-04-11,16:11:55,22
4589,2021-04-11,16:12:01,26
4590,2021-04-11,16:12:02,78
4591,2021-04-11,16:12:03,53
4592,2021-04-11,16:12:04,3
4593,2021-04-11,16:12:05,50
4594,2021-04-11,16:12:12,47
4595,2021-04-11,16:12:13,53
4596,2021-04-11,16:12:14,24
4597,2021-04-11,16:12:15,78
4598,2021-04-11,16:12:16,91
4599,2021-04-11,16:12:23,21
4600,2021-04-11,16:12:24,53
4601,2021-04-11,16:12:25,84
4602,2021-04-11,16:12:26,74
4603,2021-04-11,16:12:27,30
4604,2021-04-11,16:12:33,48
4605,2021-04-11,16:12:34,74
4606,2021-04-11,16:12:35,34
4607,2021-04-11,16:12:36,29
4608,2021-04-11,16:12:37,13
4609,2021-04-11,16:12:44,19
4610,2021-04-11,16:12:45,25
4611,2021-04-11,16:12:46,22
4612,2021-04-11,16:12:47,25
4613,2021-04-11,16:12:48,2
4614,2021-04-11,16:12:55,5
4615,2021-04-11,16:12:56,24
4616,2021-04-11,16:12:57,3
4617,2021-04-11,16:12:58,47
4618,2021-04-11,16:12:59,44
4619,2021-04-11,16:13:06,26
4620,2021-04-11,16:13:07,50
4621,2021-04-11,16:13:08,61
4622,2021-04-11,16:13:09,85
4623,2021-04-11,16:13:10,77
4624,2021-04-11,16:13:16,69
4625,2021-04-11,16:13:17,11
4626,2021-04-11,16:13:18,56
4627,2021-04-11,16:13:19,74
4628,2021-04-11,16:13:20,4
4629,2021-04-11,16:13:27,74
4630,2021-04-11,16:13:28,62
4631,2021-04-11,16:13:29,75
4632,2021-04-11,16:13:30,21
4633,2021-04-11,16:13:31,80
4634,2021-04-11,16:13:38,26
4635,2021-04-11,16:13:39,28
4636,2021-04-11,16:13:40,62
4637,2021-04-11,16:13:41,47
4638,2021-04-11,16:13:42,98
4639,2021-04-11,16:13:48,19
4640,2021-04-11,16:13:49,97
4641,2021-04-11,16:13:50,27
4642,2021-04-11,16:13:51,22
4643,2021-04-11,16:13:52,4
4644,2021-04-11,16:13:59,65
4645,2021-04-11,16:14:00,51
4646,2021-04-11,16:14:01,11
4647,2021-04-11,16:14:02,26
4648,2021-04-11,16:14:03,10
4649,2021-04-11,16:14:09,99
4650,2021-04-11,16:14:10,52
4651,2021-04-11,16:14:11,61
4652,2021-04-11,16:14:12,54
4653,2021-04-11,16:14:13,48
4654,2021-04-11,16:14:20,69
4655,2021-04-11,16:14:21,53
4656,2021-04-11,16:14:22,1
4657,2021-04-11,16:14:23,20
4658,2021-04-11,16:14:24,53
4659,2021-04-11,16:14:31,54
4660,2021-04-11,16:14:32,77
4661,2021-04-11,16:14:33,30
4662,2021-04-11,16:14:34,22
4663,2021-04-11,16:14:35,28
4664,2021-04-11,16:14:41,87
4665,2021-04-11,16:14:42,59
4666,2021-04-11,16:14:43,87
4667,2021-04-11,16:14:44,76
4668,2021-04-11,16:14:45,14
4669,2021-04-11,16:14:52,13
4670,2021-04-11,16:14:53,38
4671,2021-04-11,16:14:54,81
4672,2021-04-11,16:14:55,20
4673,2021-04-11,16:14:56,53
4674,2021-04-11,16:15:02,67
4675,2021-04-11,16:15:03,31
4676,2021-04-11,16:15:04,99
4677,2021-04-11,16:15:05,23
4678,2021-04-11,16:15:06,68
4679,2021-04-11,16:15:13,44
4680,2021-04-11,16:15:14,25
4681,2021-04-11,16:15:15,45
4682,2021-04-11,16:15:16,2
4683,2021-04-11,16:15:17,83
4684,2021-04-11,16:15:23,74
4685,2021-04-11,16:15:24,99
4686,2021-04-11,16:15:25,7
4687,2021-04-11,16:15:26,77
4688,2021-04-11,16:15:27,17
4689,2021-04-11,16:15:33,63
4690,2021-04-11,16:15:34,27
4691,2021-04-11,16:15:35,18
4692,2021-04-11,16:15:36,3
4693,2021-04-11,16:15:37,47
4694,2021-04-11,16:15:44,20
4695,2021-04-11,16:15:45,3
4696,2021-04-11,16:15:46,78
4697,2021-04-11,16:15:47,34
4698,2021-04-11,16:15:48,34
4699,2021-04-11,16:15:54,94
4700,2021-04-11,16:15:55,38
4701,2021-04-11,16:15:56,25
4702,2021-04-11,16:15:57,78
4703,2021-04-11,16:15:58,73
4704,2021-04-11,16:16:05,47
4705,2021-04-11,16:16:06,76
4706,2021-04-11,16:16:07,97
4707,2021-04-11,16:16:08,51
4708,2021-04-11,16:16:09,96
4709,2021-04-11,16:16:16,37
4710,2021-04-11,16:16:17,34
4711,2021-04-11,16:16:18,50
4712,2021-04-11,16:16:19,47
4713,2021-04-11,16:16:20,49
4714,2021-04-11,16:16:27,41
4715,2021-04-11,16:16:28,96
4716,2021-04-11,16:16:29,50
4717,2021-04-11,16:16:30,80
4718,2021-04-11,16:16:31,44
4719,2021-04-11,16:16:37,64
4720,2021-04-11,16:16:38,57
4721,2021-04-11,16:16:39,37
4722,2021-04-11,16:16:40,47
4723,2021-04-11,16:16:41,8
4724,2021-04-11,16:16:48,11
4725,2021-04-11,16:16:49,55
4726,2021-04-11,16:16:50,2
4727,2021-04-11,16:16:51,34
4728,2021-04-11,16:16:52,74
4729,2021-04-11,16:16:58,91
4730,2021-04-11,16:16:59,97
4731,2021-04-11,16:17:00,53
4732,2021-04-11,16:17:01,42
4733,2021-04-11,16:17:02,31
4734,2021-04-11,16:17:09,56
4735,2021-04-11,16:17:10,89
4736,2021-04-11,16:17:11,97
4737,2021-04-11,16:17:12,25
4738,2021-04-11,16:17:13,62
4739,2021-04-11,16:17:19,8
4740,2021-04-11,16:17:20,33
4741,2021-04-11,16:17:21,99
4742,2021-04-11,16:17:22,85
4743,2021-04-11,16:17:23,74
4744,2021-04-11,16:17:30,88
4745,2021-04-11,16:17:31,5
4746,2021-04-11,16:17:32,67
4747,2021-04-11,16:17:33,0
4748,2021-04-11,16:17:34,5
4749,2021-04-11,16:17:40,53
4750,2021-04-11,16:17:41,96
4751,2021-04-11,16:17:42,18
4752,2021-04-11,16:17:43,96
4753,2021-04-11,16:17:44,81
4754,2021-04-11,16:17:51,19
4755,2021-04-11,16:17:52,75
4756,2021-04-11,16:17:53,53
4757,2021-04-11,16:17:54,5
4758,2021-04-11,16:17:55,25
4759,2021-04-11,16:18:02,8
4760,2021-04-11,16:18:03,29
4761,2021-04-11,16:18:04,95
4762,2021-04-11,16:18:05,25
4763,2021-04-11,16:18:06,55
4764,2021-04-11,16:18:12,52
4765,2021-04-11,16:18:13,32
4766,2021-04-11,16:18:14,93
4767,2021-04-11,16:18:15,97
4768,2021-04-11,16:18:16,80
4769,2021-04-11,16:18:23,46
4770,2021-04-11,16:18:24,21
4771,2021-04-11,16:18:25,29
4772,2021-04-11,16:18:26,66
4773,2021-04-11,16:18:27,25
4774,2021-04-11,16:18:33,43
4775,2021-04-11,16:18:34,95
4776,2021-04-11,16:18:35,75
4777,2021-04-11,16:18:36,61
4778,2021-04-11,16:18:37,20
4779,2021-04-11,16:18:43,81
4780,2021-04-11,16:18:44,56
4781,2021-04-11,16:18:45,73
4782,2021-04-11,16:18:46,97
4783,2021-04-11,16:18:47,76
4784,2021-04-11,16:18:54,58
4785,2021-04-11,16:18:55,25
4786,2021-04-11,16:18:56,71
4787,2021-04-11,16:18:57,16
4788,2021-04-11,16:18:58,14
4789,2021-04-11,16:19:04,10
4790,2021-04-11,16:19:05,72
4791,2021-04-11,16:19:06,78
4792,2021-04-11,16:19:07,89
4793,2021-04-11,16:19:08,74
4794,2021-04-11,16:19:15,84
4795,2021-04-11,16:19:16,5
4796,2021-04-11,16:19:17,0
4797,2021-04-11,16:19:18,76
4798,2021-04-11,16:19:19,75
4799,2021-04-11,16:19:25,54
4800,2021-04-11,16:19:26,79
4801,2021-04-11,16:19:27,72
4802,2021-04-11,16:19:28,60
4803,2021-04-11,16:19:29,18
4804,2021-04-11,16:19:36,27
4805,2021-04-11,16:19:37,31
4806,2021-04-11,16:19:38,50
4807,2021-04-11,16:19:39,52
4808,2021-04-11,16:19:40,52
4809,2021-04-11,16:19:46,56
4810,2021-04-11,16:19:47,33
4811,2021-04-11,16:19:48,59
4812,2021-04-11,16:19:49,48
4813,2021-04-11,16:19:50,73
4814,2021-04-11,16:19:56,6
4815,2021-04-11,16:19:57,33
4816,2021-04-11,16:19:58,20
4817,2021-04-11,16:19:59,95
4818,2021-04-11,16:20:00,33
4819,2021-04-11,16:20:07,18
4820,2021-04-11,16:20:08,93
4821,2021-04-11,16:20:09,14
4822,2021-04-11,16:20:10,45
4823,2021-04-11,16:20:11,21
4824,2021-04-11,16:20:17,94
4825,2021-04-11,16:20:18,34
4826,2021-04-11,16:20:19,85
4827,2021-04-11,16:20:20,87
4828,2021-04-11,16:20:21,11
4829,2021-04-11,16:20:28,96
4830,2021-04-11,16:20:29,69
4831,2021-04-11,16:20:30,22
4832,2021-04-11,16:20:31,47
4833,2021-04-11,16:20:32,98
4834,2021-04-11,16:20:38,66
4835,2021-04-11,16:20:39,37
4836,2021-04-11,16:20:40,44
4837,2021-04-11,16:20:41,86
4838,2021-04-11,16:20:42,83
4839,2021-04-11,16:20:49,16
4840,2021-04-11,16:20:50,73
4841,2021-04-11,16:20:51,12
4842,2021-04-11,16:20:52,25
4843,2021-04-11,16:20:53,15
4844,2021-04-11,16:20:59,60
4845,2021-04-11,16:21:00,2
4846,2021-04-11,16:21:01,88
4847,2021-04-11,16:21:02,41
4848,2021-04-11,16:21:03,47
4849,2021-04-11,16:21:10,65
4850,2021-04-11,16:21:11,66
4851,2021-04-11,16:21:12,50
4852,2021-04-11,16:21:13,20
4853,2021-04-11,16:21:14,84
4854,2021-04-11,16:21:21,9
4855,2021-04-11,16:21:22,11
4856,2021-04-11,16:21:23,61
4857,2021-04-11,16:21:24,45
4858,2021-04-11,16:21:25,98
4859,2021-04-11,16:21:31,52
4860,2021-04-11,16:21:32,68
4861,2021-04-11,16:21:33,7
4862,2021-04-11,16:21:34,57
4863,2021-04-11,16:21:35,76
4864,2021-04-11,16:21:42,43
4865,2021-04-11,16:21:43,58
4866,2021-04-11,16:21:44,63
4867,2021-04-11,16:21:45,89
4868,2021-04-11,16:21:46,92
4869,2021-04-11,16:21:53,13
4870,2021-04-11,16:21:54,20
4871,2021-04-11,16:21:55,92
4872,2021-04-11,16:21:56,29
4873,2021-04-11,16:21:57,30
4874,2021-04-11,16:22:04,90
4875,2021-04-11,16:22:05,21
4876,2021-04-11,16:22:06,73
4877,2021-04-11,16:22:07,35
4878,2021-04-11,16:22:08,38
4879,2021-04-11,16:22:14,34
4880,2021-04-11,16:22:15,19
4881,2021-04-11,16:22:16,75
4882,2021-04-11,16:22:17,34
4883,2021-04-11,16:22:18,12
4884,2021-04-11,16:22:25,77
4885,2021-04-11,16:22:26,79
4886,2021-04-11,16:22:27,84
4887,2021-04-11,16:22:28,26
4888,2021-04-11,16:22:29,38
4889,2021-04-11,16:22:36,99
4890,2021-04-11,16:22:37,15
4891,2021-04-11,16:22:38,20
4892,2021-04-11,16:22:39,85
4893,2021-04-11,16:22:40,0
4894,2021-04-11,16:22:46,7
4895,2021-04-11,16:22:47,11
4896,2021-04-11,16:22:48,5
4897,2021-04-11,16:22:49,77
4898,2021-04-11,16:22:50,2
4899,2021-04-11,16:22:57,93
4900,2021-04-11,16:22:58,47
4901,2021-04-11,16:22:59,2
4902,2021-04-11,16:23:00,73
4903,2021-04-11,16:23:01,49
4904,2021-04-11,16:23:07,94
4905,2021-04-11,16:23:08,99
4906,2021-04-11,16:23:09,97
4907,2021-04-11,16:23:10,3
4908,2021-04-11,16:23:11,24
4909,2021-04-11,16:23:17,13
4910,2021-04-11,16:23:18,44
4911,2021-04-11,16:23:19,98
4912,2021-04-11,16:23:20,18
4913,2021-04-11,16:23:21,16
4914,2021-04-11,16:23:28,24
4915,2021-04-11,16:23:29,13
4916,2021-04-11,16:23:30,70
4917,2021-04-11,16:23:31,90
4918,2021-04-11,16:23:32,32
4919,2021-04-11,16:23:38,4
4920,2021-04-11,16:23:39,96
4921,2021-04-11,16:23:40,51
4922,2021-04-11,16:23:41,86
4923,2021-04-11,16:23:42,6
4924,2021-04-11,16:23:49,72
4925,2021-04-11,16:23:50,65
4926,2021-04-11,16:23:51,17
4927,2021-04-11,16:23:52,39
4928,2021-04-11,16:23:53,64
4929,2021-04-11,16:23:59,37
4930,2021-04-11,16:24:00,21
4931,2021-04-11,16:24:01,47
4932,2021-04-11,16:24:02,69
4933,2021-04-11,16:24:03,8
4934,2021-04-11,16:24:10,99
4935,2021-04-11,16:24:11,23
4936,2021-04-11,16:24:12,99
4937,2021-04-11,16:24:13,74
4938,2021-04-11,16:24:14,77
4939,2021-04-11,16:24:21,33
4940,2021-04-11,16:24:22,75
4941,2021-04-11,16:24:23,31
4942,2021-04-11,16:24:24,90
4943,2021-04-11,16:24:25,78
4944,2021-04-11,16:24:31,4
4945,2021-04-11,16:24:32,1
4946,2021-04-11,16:24:33,96
4947,2021-04-11,16:24:34,55
4948,2021-04-11,16:24:35,68
4949,2021-04-11,16:24:42,62
4950,2021-04-11,16:24:43,97
4951,2021-04-11,16:24:44,1
4952,2021-04-11,16:24:45,0
4953,2021-04-11,16:24:46,70
4954,2021-04-11,16:24:53,65
4955,2021-04-11,16:24:54,30
4956,2021-04-11,16:24:55,50
4957,2021-04-11,16:24:56,25
4958,2021-04-11,16:24:57,0
4959,2021-04-11,16:25:04,87
4960,2021-04-11,16:25:05,67
4961,2021-04-11,16:25:06,64
4962,2021-04-11,16:25:07,87
4963,2021-04-11,16:25:08,62
4964,2021-04-11,16:25:15,45
4965,2021-04-11,16:25:16,62
4966,2021-04-11,16:25:17,44
4967,2021-04-11,16:25:18,63
4968,2021-04-11,16:25:19,63
4969,2021-04-11,16:25:25,66
4970,2021-04-11,16:25:26,69
4971,2021-04-11,16:25:27,38
4972,2021-04-11,16:25:28,64
4973,2021-04-11,16:25:29,11
4974,2021-04-11,16:25:36,18
4975,2021-04-11,16:25:37,54
4976,2021-04-11,16:25:38,8
4977,2021-04-11,16:25:39,30
4978,2021-04-11,16:25:40,37
4979,2021-04-11,16:25:46,99
4980,2021-04-11,16:25:47,84
4981,2021-04-11,16:25:48,5
4982,2021-04-11,16:25:49,91
4983,2021-04-11,16:25:50,90
4984,2021-04-11,16:25:57,29
4985,2021-04-11,16:25:58,23
4986,2021-04-11,16:25:59,81
4987,2021-04-11,16:26:00,4
4988,2021-04-11,16:26:01,81
4989,2021-04-11,16:26:07,21
4990,2021-04-11,16:26:08,44
4991,2021-04-11,16:26:09,24
4992,2021-04-11,16:26:10,72
4993,2021-04-11,16:26:11,19
4994,2021-04-11,16:26:18,15
4995,2021-04-11,16:26:19,33
4996,2021-04-11,16:26:20,18
4997,2021-04-11,16:26:21,98
4998,2021-04-11,16:26:22,5
4999,2021-04-11,16:26:29,0
5000,2021-04-11,16:26:30,6
5001,2021-04-11,16:26:31,57
5002,2021-04-11,16:26:32,71
5003,2021-04-11,16:26:33,29
5004,2021-04-11,16:26:40,97
5005,2021-04-11,16:26:41,32
5006,2021-04-11,16:26:42,3
5007,2021-04-11,16:26:43,84
5008,2021-04-11,16:26:44,99
5009,2021-04-11,16:26:51,79
5010,2021-04-11,16:26:52,36
5011,2021-04-11,16:26:53,80
5012,2021-04-11,16:26:54,75
5013,2021-04-11,16:26:55,5
5014,2021-04-11,16:27:02,87
5015,2021-04-11,16:27:03,32
5016,2021-04-11,16:27:04,51
5017,2021-04-11,16:27:05,98
5018,2021-04-11,16:27:06,14
5019,2021-04-11,16:27:13,42
5020,2021-04-11,16:27:14,24
5021,2021-04-11,16:27:15,75
5022,2021-04-11,16:27:16,85
5023,2021-04-11,16:27:17,73
5024,2021-04-11,16:27:23,61
5025,2021-04-11,16:27:24,87
5026,2021-04-11,16:27:25,86
5027,2021-04-11,16:27:26,6
5028,2021-04-11,16:27:27,34
5029,2021-04-11,16:27:33,13
5030,2021-04-11,16:27:34,23
5031,2021-04-11,16:27:35,60
5032,2021-04-11,16:27:36,82
5033,2021-04-11,16:27:37,89
5034,2021-04-11,16:27:44,10
5035,2021-04-11,16:27:45,40
5036,2021-04-11,16:27:46,31
5037,2021-04-11,16:27:47,24
5038,2021-04-11,16:27:48,18
5039,2021-04-11,16:27:55,87
5040,2021-04-11,16:27:56,99
5041,2021-04-11,16:27:57,43
5042,2021-04-11,16:27:58,23
5043,2021-04-11,16:27:59,6
5044,2021-04-11,16:28:05,94
5045,2021-04-11,16:28:06,81
5046,2021-04-11,16:28:07,38
5047,2021-04-11,16:28:08,33
5048,2021-04-11,16:28:09,85
5049,2021-04-11,16:28:15,38
5050,2021-04-11,16:28:16,8
5051,2021-04-11,16:28:17,1
5052,2021-04-11,16:28:18,35
5053,2021-04-11,16:28:19,39
5054,2021-04-11,16:28:25,12
5055,2021-04-11,16:28:26,32
5056,2021-04-11,16:28:27,89
5057,2021-04-11,16:28:28,54
5058,2021-04-11,16:28:29,66
5059,2021-04-11,16:28:36,11
5060,2021-04-11,16:28:37,80
5061,2021-04-11,16:28:38,64
5062,2021-04-11,16:28:39,2
5063,2021-04-11,16:28:40,58
5064,2021-04-11,16:28:46,67
5065,2021-04-11,16:28:47,30
5066,2021-04-11,16:28:48,7
5067,2021-04-11,16:28:49,8
5068,2021-04-11,16:28:50,65
5069,2021-04-11,16:28:57,74
5070,2021-04-11,16:28:58,75
5071,2021-04-11,16:28:59,41
5072,2021-04-11,16:29:00,67
5073,2021-04-11,16:29:01,39
5074,2021-04-11,16:29:07,64
5075,2021-04-11,16:29:08,80
5076,2021-04-11,16:29:09,15
5077,2021-04-11,16:29:10,56
5078,2021-04-11,16:29:11,99
5079,2021-04-11,16:29:18,68
5080,2021-04-11,16:29:19,0
5081,2021-04-11,16:29:20,23
5082,2021-04-11,16:29:21,77
5083,2021-04-11,16:29:22,9
5084,2021-04-11,16:29:28,85
5085,2021-04-11,16:29:29,35
5086,2021-04-11,16:29:30,45
5087,2021-04-11,16:29:31,92
5088,2021-04-11,16:29:32,3
5089,2021-04-11,16:29:38,37
5090,2021-04-11,16:29:39,90
5091,2021-04-11,16:29:40,93
5092,2021-04-11,16:29:41,75
5093,2021-04-11,16:29:42,24
5094,2021-04-11,16:29:49,28
5095,2021-04-11,16:29:50,61
5096,2021-04-11,16:29:51,13
5097,2021-04-11,16:29:52,22
5098,2021-04-11,16:29:53,9
5099,2021-04-11,16:29:59,54
5100,2021-04-11,16:30:00,30
5101,2021-04-11,16:30:01,39
5102,2021-04-11,16:30:02,31
5103,2021-04-11,16:30:03,18
5104,2021-04-11,16:30:09,43
