id,data,hora,disponibilidade em %
6426,2021-04-11,15:17:20,19
6427,2021-04-11,15:17:21,25
6428,2021-04-11,15:17:22,15
6429,2021-04-11,15:17:23,9
6430,2021-04-11,15:17:24,5
6431,2021-04-11,15:17:25,9
6432,2021-04-11,15:17:26,27
6433,2021-04-11,15:17:27,19
6434,2021-04-11,15:17:28,26
6435,2021-04-11,15:17:29,15
6436,2021-04-11,15:17:30,22
6437,2021-04-11,15:17:31,5
6438,2021-04-11,15:17:32,28
6439,2021-04-11,15:17:33,6
6440,2021-04-11,15:17:34,25
6441,2021-04-11,15:17:35,18
6442,2021-04-11,15:17:36,12
6443,2021-04-11,15:17:37,14
6444,2021-04-11,15:17:38,24
6445,2021-04-11,15:17:39,92
6446,2021-04-11,15:17:40,90
6447,2021-04-11,15:17:41,90
6448,2021-04-11,15:17:42,84
6449,2021-04-11,15:17:43,92
6450,2021-04-11,15:17:44,94
6451,2021-04-11,15:17:45,75
6452,2021-04-11,15:17:46,81
6453,2021-04-11,15:17:47,82
6454,2021-04-11,15:17:48,89
6455,2021-04-11,15:17:49,93
6456,2021-04-11,15:17:50,78
6457,2021-04-11,15:17:51,94
6458,2021-04-11,15:17:52,80
6459,2021-04-11,15:17:53,98
6460,2021-04-11,15:17:54,71
6461,2021-04-11,15:17:55,94
6462,2021-04-11,15:17:56,80
6463,2021-04-11,15:17:57,88
6464,2021-04-11,15:17:58,78
6465,2021-04-11,15:17:59,97
6466,2021-04-11,15:18:00,71
6467,2021-04-11,15:18:01,96
6468,2021-04-11,15:18:02,86
6469,2021-04-11,15:18:03,78
6470,2021-04-11,15:18:04,73
6471,2021-04-11,15:18:05,80
6472,2021-04-11,15:18:06,81
6473,2021-04-11,15:18:07,89
6474,2021-04-11,15:18:08,91
6475,2021-04-11,15:18:09,92
6476,2021-04-11,15:18:10,88
6477,2021-04-11,15:18:11,94
6478,2021-04-11,15:18:12,80
6479,2021-04-11,15:18:13,70
6480,2021-04-11,15:18:14,94
6481,2021-04-11,15:18:15,79
6482,2021-04-11,15:18:16,75
6483,2021-04-11,15:18:17,73
6484,2021-04-11,15:18:18,71
6485,2021-04-11,15:18:19,76
6486,2021-04-11,15:18:20,88
6487,2021-04-11,15:18:21,73
6488,2021-04-11,15:18:22,77
6489,2021-04-11,15:18:23,74
6490,2021-04-11,15:18:24,88
6491,2021-04-11,15:18:25,96
6492,2021-04-11,15:18:26,73
6493,2021-04-11,15:18:27,70
6494,2021-04-11,15:18:28,97
6495,2021-04-11,15:18:29,92
6496,2021-04-11,15:18:30,94
6497,2021-04-11,15:18:31,95
6498,2021-04-11,15:18:32,97
6499,2021-04-11,15:18:33,98
6500,2021-04-11,15:18:34,79
6501,2021-04-11,15:18:35,71
6502,2021-04-11,15:18:36,92
6503,2021-04-11,15:18:37,81
6504,2021-04-11,15:18:38,82
6505,2021-04-11,15:18:39,100
6506,2021-04-11,15:18:40,96
6507,2021-04-11,15:18:41,88
6508,2021-04-11,15:18:42,98
6509,2021-04-11,15:18:43,100
6510,2021-04-11,15:18:44,84
6511,2021-04-11,15:18:45,94
6512,2021-04-11,15:18:46,70
6513,2021-04-11,15:18:47,72
6514,2021-04-11,15:18:48,75
6515,2021-04-11,15:18:49,87
6516,2021-04-11,15:18:50,72
6517,2021-04-11,15:18:51,85
6518,2021-04-11,15:18:52,95
6519,2021-04-11,15:18:53,76
6520,2021-04-11,15:18:54,88
6521,2021-04-11,15:18:55,83
6522,2021-04-11,15:18:56,87
6523,2021-04-11,15:18:57,94
6524,2021-04-11,15:18:58,74
6525,2021-04-11,15:18:59,74
6526,2021-04-11,15:19:00,75
6527,2021-04-11,15:19:01,77
6528,2021-04-11,15:19:02,77
6529,2021-04-11,15:19:03,91
6530,2021-04-11,15:19:04,73
6531,2021-04-11,15:19:05,70
6532,2021-04-11,15:19:06,97
6533,2021-04-11,15:19:07,72
6534,2021-04-11,15:19:08,70
6535,2021-04-11,15:19:09,11
6536,2021-04-11,15:19:10,5
6537,2021-04-11,15:19:11,26
6538,2021-04-11,15:19:12,24
6539,2021-04-11,15:19:13,17
6540,2021-04-11,15:19:14,10
6541,2021-04-11,15:19:15,17
6542,2021-04-11,15:19:16,11
6543,2021-04-11,15:19:17,6
6544,2021-04-11,15:19:18,30
6545,2021-04-11,15:19:19,17
6546,2021-04-11,15:19:20,26
6547,2021-04-11,15:19:21,30
6548,2021-04-11,15:19:22,15
6549,2021-04-11,15:19:23,14
6550,2021-04-11,15:19:24,30
6551,2021-04-11,15:19:25,18
6552,2021-04-11,15:19:26,19
6553,2021-04-11,15:19:27,16
6554,2021-04-11,15:19:28,30
6555,2021-04-11,15:19:29,15
6556,2021-04-11,15:19:30,28
6557,2021-04-11,15:19:31,9
6558,2021-04-11,15:19:32,13
6559,2021-04-11,15:19:33,30
6560,2021-04-11,15:19:34,6
6561,2021-04-11,15:19:35,25
6562,2021-04-11,15:19:36,11
6563,2021-04-11,15:19:37,9
6564,2021-04-11,15:19:38,15
6565,2021-04-11,15:19:39,22
6566,2021-04-11,15:19:40,8
6567,2021-04-11,15:19:41,26
6568,2021-04-11,15:19:42,25
6569,2021-04-11,15:19:43,10
6570,2021-04-11,15:19:44,8
6571,2021-04-11,15:19:45,20
6572,2021-04-11,15:19:46,10
6573,2021-04-11,15:19:47,23
6574,2021-04-11,15:19:48,28
6575,2021-04-11,15:19:49,5
6576,2021-04-11,15:19:50,18
6577,2021-04-11,15:19:51,9
6578,2021-04-11,15:19:52,13
6579,2021-04-11,15:19:53,7
6580,2021-04-11,15:19:54,13
6581,2021-04-11,15:19:55,20
6582,2021-04-11,15:19:56,9
6583,2021-04-11,15:19:57,24
6584,2021-04-11,15:19:58,5
6585,2021-04-11,15:19:59,10
6586,2021-04-11,15:20:00,11
6587,2021-04-11,15:20:01,16
6588,2021-04-11,15:20:02,19
6589,2021-04-11,15:20:03,28
6590,2021-04-11,15:20:04,30
6591,2021-04-11,15:20:05,25
6592,2021-04-11,15:20:06,18
6593,2021-04-11,15:20:07,21
6594,2021-04-11,15:20:08,16
6595,2021-04-11,15:20:09,22
6596,2021-04-11,15:20:10,14
6597,2021-04-11,15:20:11,14
6598,2021-04-11,15:20:12,7
6599,2021-04-11,15:20:13,16
6600,2021-04-11,15:20:14,19
6601,2021-04-11,15:20:15,6
6602,2021-04-11,15:20:16,10
6603,2021-04-11,15:20:17,21
6604,2021-04-11,15:20:18,28
6605,2021-04-11,15:20:19,20
6606,2021-04-11,15:20:20,24
6607,2021-04-11,15:20:21,20
6608,2021-04-11,15:20:22,14
6609,2021-04-11,15:20:23,19
6610,2021-04-11,15:20:24,29
6611,2021-04-11,15:20:25,7
6612,2021-04-11,15:20:26,6
6613,2021-04-11,15:20:27,14
6614,2021-04-11,15:20:28,5
6615,2021-04-11,15:20:29,5
6616,2021-04-11,15:20:30,27
6617,2021-04-11,15:20:31,16
6618,2021-04-11,15:20:32,12
6619,2021-04-11,15:20:33,16
6620,2021-04-11,15:20:34,12
6621,2021-04-11,15:20:35,6
6622,2021-04-11,15:20:36,27
6623,2021-04-11,15:20:37,23
6624,2021-04-11,15:20:38,15
6625,2021-04-11,15:20:39,17
6626,2021-04-11,15:20:40,8
6627,2021-04-11,15:20:41,6
6628,2021-04-11,15:20:42,8
6629,2021-04-11,15:20:43,21
6630,2021-04-11,15:20:44,25
6631,2021-04-11,15:20:45,14
6632,2021-04-11,15:20:46,24
6633,2021-04-11,15:20:47,18
6634,2021-04-11,15:20:48,14
6635,2021-04-11,15:20:49,21
6636,2021-04-11,15:20:50,9
6637,2021-04-11,15:20:51,8
6638,2021-04-11,15:20:52,6
6639,2021-04-11,15:20:53,26
6640,2021-04-11,15:20:54,5
6641,2021-04-11,15:20:55,19
6642,2021-04-11,15:20:56,29
6643,2021-04-11,15:20:57,8
6644,2021-04-11,15:20:58,26
6645,2021-04-11,15:20:59,23
6646,2021-04-11,15:21:00,15
6647,2021-04-11,15:21:01,26
6648,2021-04-11,15:21:02,24
6649,2021-04-11,15:21:03,10
6650,2021-04-11,15:21:04,28
6651,2021-04-11,15:21:05,6
6652,2021-04-11,15:21:06,20
6653,2021-04-11,15:21:07,6
6654,2021-04-11,15:21:08,13
6655,2021-04-11,15:21:09,10
6656,2021-04-11,15:21:10,30
6657,2021-04-11,15:21:11,18
6658,2021-04-11,15:21:12,19
6659,2021-04-11,15:21:13,8
6660,2021-04-11,15:21:14,11
6661,2021-04-11,15:21:15,11
6662,2021-04-11,15:21:16,18
6663,2021-04-11,15:21:17,20
6664,2021-04-11,15:21:18,24
6665,2021-04-11,15:21:19,13
6666,2021-04-11,15:21:20,15
6667,2021-04-11,15:21:21,8
6668,2021-04-11,15:21:22,23
6669,2021-04-11,15:21:23,22
6670,2021-04-11,15:21:24,16
6671,2021-04-11,15:21:25,16
6672,2021-04-11,15:21:26,21
6673,2021-04-11,15:21:27,22
6674,2021-04-11,15:21:28,26
6675,2021-04-11,15:21:29,16
6676,2021-04-11,15:21:30,7
6677,2021-04-11,15:21:31,29
6678,2021-04-11,15:21:32,30
6679,2021-04-11,15:21:33,20
6680,2021-04-11,15:21:34,14
6681,2021-04-11,15:21:35,29
6682,2021-04-11,15:21:36,15
6683,2021-04-11,15:21:37,19
6684,2021-04-11,15:21:38,29
6685,2021-04-11,15:21:39,12
6686,2021-04-11,15:21:40,30
6687,2021-04-11,15:21:41,25
6688,2021-04-11,15:21:42,5
6689,2021-04-11,15:21:43,23
6690,2021-04-11,15:21:44,29
6691,2021-04-11,15:21:45,30
6692,2021-04-11,15:21:46,8
6693,2021-04-11,15:21:47,18
6694,2021-04-11,15:21:48,16
6695,2021-04-11,15:21:49,28
6696,2021-04-11,15:21:50,18
6697,2021-04-11,15:21:51,14
6698,2021-04-11,15:21:52,7
6699,2021-04-11,15:21:53,15
6700,2021-04-11,15:21:54,14
6701,2021-04-11,15:21:55,15
6702,2021-04-11,15:21:56,6
6703,2021-04-11,15:21:57,24
6704,2021-04-11,15:21:58,30
6705,2021-04-11,15:21:59,22
6706,2021-04-11,15:22:00,20
6707,2021-04-11,15:22:01,30
6708,2021-04-11,15:22:02,14
6709,2021-04-11,15:22:03,22
6710,2021-04-11,15:22:04,25
6711,2021-04-11,15:22:05,10
6712,2021-04-11,15:22:06,30
6713,2021-04-11,15:22:07,16
6714,2021-04-11,15:22:08,20
6715,2021-04-11,15:22:09,7
6716,2021-04-11,15:22:10,11
6717,2021-04-11,15:22:11,5
6718,2021-04-11,15:22:12,11
6719,2021-04-11,15:22:13,19
6720,2021-04-11,15:22:14,23
6721,2021-04-11,15:22:15,8
6722,2021-04-11,15:22:16,17
6723,2021-04-11,15:22:17,24
6724,2021-04-11,15:22:18,9
6725,2021-04-11,15:22:19,27
6726,2021-04-11,15:22:20,6
6727,2021-04-11,15:22:21,9
6728,2021-04-11,15:22:22,16
6729,2021-04-11,15:22:23,9
6730,2021-04-11,15:22:24,6
6731,2021-04-11,15:22:25,18
6732,2021-04-11,15:22:26,7
6733,2021-04-11,15:22:27,14
6734,2021-04-11,15:22:28,12
6735,2021-04-11,15:22:29,5
6736,2021-04-11,15:22:30,7
6737,2021-04-11,15:22:31,30
6738,2021-04-11,15:22:32,21
6739,2021-04-11,15:22:33,24
6740,2021-04-11,15:22:34,15
6741,2021-04-11,15:22:35,23
6742,2021-04-11,15:22:36,10
6743,2021-04-11,15:22:37,6
6744,2021-04-11,15:22:38,24
6745,2021-04-11,15:22:39,21
6746,2021-04-11,15:22:40,17
6747,2021-04-11,15:22:41,29
6748,2021-04-11,15:22:42,13
6749,2021-04-11,15:22:43,22
6750,2021-04-11,15:22:44,18
6751,2021-04-11,15:22:45,15
6752,2021-04-11,15:22:46,10
6753,2021-04-11,15:22:47,10
6754,2021-04-11,15:22:48,10
6755,2021-04-11,15:22:49,21
6756,2021-04-11,15:22:50,15
6757,2021-04-11,15:22:51,18
6758,2021-04-11,15:22:52,27
6759,2021-04-11,15:22:53,29
6760,2021-04-11,15:22:54,5
6761,2021-04-11,15:22:55,15
6762,2021-04-11,15:22:56,22
6763,2021-04-11,15:22:57,21
6764,2021-04-11,15:22:58,18
6765,2021-04-11,15:22:59,25
6766,2021-04-11,15:23:00,30
6767,2021-04-11,15:23:01,18
6768,2021-04-11,15:23:02,28
6769,2021-04-11,15:23:03,20
6770,2021-04-11,15:23:04,16
6771,2021-04-11,15:23:05,26
6772,2021-04-11,15:23:06,27
6773,2021-04-11,15:23:07,10
6774,2021-04-11,15:23:08,17
6775,2021-04-11,15:23:09,20
6776,2021-04-11,15:23:10,21
6777,2021-04-11,15:23:11,7
6778,2021-04-11,15:23:12,17
6779,2021-04-11,15:23:13,21
6780,2021-04-11,15:23:14,17
6781,2021-04-11,15:23:15,10
6782,2021-04-11,15:23:16,19
6783,2021-04-11,15:23:17,26
6784,2021-04-11,15:23:18,14
6785,2021-04-11,15:23:19,9
6786,2021-04-11,15:23:20,21
6787,2021-04-11,15:23:21,5
6788,2021-04-11,15:23:22,17
6789,2021-04-11,15:23:23,8
6790,2021-04-11,15:23:24,5
6791,2021-04-11,15:23:25,30
6792,2021-04-11,15:23:26,19
6793,2021-04-11,15:23:27,5
6794,2021-04-11,15:23:28,12
6795,2021-04-11,15:23:29,6
6796,2021-04-11,15:23:30,25
6797,2021-04-11,15:23:31,17
6798,2021-04-11,15:23:32,21
6799,2021-04-11,15:23:33,6
6800,2021-04-11,15:23:34,17
6801,2021-04-11,15:23:35,29
6802,2021-04-11,15:23:36,28
6803,2021-04-11,15:23:37,11
6804,2021-04-11,15:23:38,23
6805,2021-04-11,15:23:39,30
6806,2021-04-11,15:23:40,17
6807,2021-04-11,15:23:41,23
6808,2021-04-11,15:23:42,15
6809,2021-04-11,15:23:43,5
6810,2021-04-11,15:23:44,24
6811,2021-04-11,15:23:45,13
6812,2021-04-11,15:23:46,23
6813,2021-04-11,15:23:47,13
6814,2021-04-11,15:23:48,25
6815,2021-04-11,15:23:49,8
6816,2021-04-11,15:23:50,28
6817,2021-04-11,15:23:51,23
6818,2021-04-11,15:23:52,20
6819,2021-04-11,15:23:53,24
6820,2021-04-11,15:23:54,22
6821,2021-04-11,15:23:55,16
6822,2021-04-11,15:23:56,16
6823,2021-04-11,15:23:57,22
6824,2021-04-11,15:23:58,30
6825,2021-04-11,15:23:59,29
6826,2021-04-11,15:24:00,13
6827,2021-04-11,15:24:01,12
6828,2021-04-11,15:24:02,19
6829,2021-04-11,15:24:03,29
6830,2021-04-11,15:24:04,23
6831,2021-04-11,15:24:05,22
6832,2021-04-11,15:24:06,9
6833,2021-04-11,15:24:07,5
6834,2021-04-11,15:24:08,15
6835,2021-04-11,15:24:09,7
6836,2021-04-11,15:24:10,24
6837,2021-04-11,15:24:11,19
6838,2021-04-11,15:24:12,17
6839,2021-04-11,15:24:13,28
6840,2021-04-11,15:24:14,7
6841,2021-04-11,15:24:15,30
6842,2021-04-11,15:24:16,29
6843,2021-04-11,15:24:17,21
6844,2021-04-11,15:24:18,22
6845,2021-04-11,15:24:19,16
6846,2021-04-11,15:24:20,12
6847,2021-04-11,15:24:21,28
6848,2021-04-11,15:24:22,21
6849,2021-04-11,15:24:23,30
6850,2021-04-11,15:24:24,8
6851,2021-04-11,15:24:25,15
6852,2021-04-11,15:24:26,27
6853,2021-04-11,15:24:27,21
6854,2021-04-11,15:24:28,12
6855,2021-04-11,15:24:29,9
6856,2021-04-11,15:24:30,28
6857,2021-04-11,15:24:31,22
6858,2021-04-11,15:24:32,29
6859,2021-04-11,15:24:33,24
6860,2021-04-11,15:24:34,15
6861,2021-04-11,15:24:35,15
6862,2021-04-11,15:24:36,25
6863,2021-04-11,15:24:37,23
6864,2021-04-11,15:24:38,23
6865,2021-04-11,15:24:39,24
6866,2021-04-11,15:24:40,15
6867,2021-04-11,15:24:41,14
6868,2021-04-11,15:24:42,24
6869,2021-04-11,15:24:43,11
6870,2021-04-11,15:24:44,27
6871,2021-04-11,15:24:45,16
6872,2021-04-11,15:24:46,5
6873,2021-04-11,15:24:47,6
6874,2021-04-11,15:24:48,7
6875,2021-04-11,15:24:49,8
6876,2021-04-11,15:24:50,11
6877,2021-04-11,15:24:51,22
6878,2021-04-11,15:24:52,26
6879,2021-04-11,15:24:53,27
6880,2021-04-11,15:24:54,29
6881,2021-04-11,15:24:55,16
6882,2021-04-11,15:24:56,6
6883,2021-04-11,15:24:57,6
6884,2021-04-11,15:24:58,21
6885,2021-04-11,15:24:59,18
6886,2021-04-11,15:25:00,7
6887,2021-04-11,15:25:01,26
6888,2021-04-11,15:25:02,8
6889,2021-04-11,15:25:03,8
6890,2021-04-11,15:25:04,6
6891,2021-04-11,15:25:05,18
6892,2021-04-11,15:25:06,14
6893,2021-04-11,15:25:07,8
6894,2021-04-11,15:25:08,5
6895,2021-04-11,15:25:09,14
6896,2021-04-11,15:25:10,15
6897,2021-04-11,15:25:11,7
6898,2021-04-11,15:25:12,6
6899,2021-04-11,15:25:13,28
6900,2021-04-11,15:25:14,7
6901,2021-04-11,15:25:15,26
6902,2021-04-11,15:25:16,16
6903,2021-04-11,15:25:17,19
6904,2021-04-11,15:25:18,11
6905,2021-04-11,15:25:19,27
6906,2021-04-11,15:25:20,26
6907,2021-04-11,15:25:21,22
6908,2021-04-11,15:25:22,13
6909,2021-04-11,15:25:23,19
6910,2021-04-11,15:25:24,11
6911,2021-04-11,15:25:25,18
6912,2021-04-11,15:25:26,17
6913,2021-04-11,15:25:27,15
6914,2021-04-11,15:25:28,15
6915,2021-04-11,15:25:29,26
6916,2021-04-11,15:25:30,9
6917,2021-04-11,15:25:31,8
6918,2021-04-11,15:25:32,12
6919,2021-04-11,15:25:33,26
6920,2021-04-11,15:25:34,16
6921,2021-04-11,15:25:35,17
6922,2021-04-11,15:25:36,18
6923,2021-04-11,15:25:37,28
6924,2021-04-11,15:25:38,15
6925,2021-04-11,15:25:39,27
6926,2021-04-11,15:25:40,16
6927,2021-04-11,15:25:41,12
6928,2021-04-11,15:25:42,22
6929,2021-04-11,15:25:43,14
6930,2021-04-11,15:25:44,7
6931,2021-04-11,15:25:45,19
6932,2021-04-11,15:25:46,6
6933,2021-04-11,15:25:47,9
6934,2021-04-11,15:25:48,12
6935,2021-04-11,15:25:49,14
6936,2021-04-11,15:25:50,27
6937,2021-04-11,15:25:51,27
6938,2021-04-11,15:25:52,24
6939,2021-04-11,15:25:53,7
6940,2021-04-11,15:25:54,18
6941,2021-04-11,15:25:55,29
6942,2021-04-11,15:25:56,20
6943,2021-04-11,15:25:57,9
6944,2021-04-11,15:25:58,24
6945,2021-04-11,15:25:59,7
6946,2021-04-11,15:26:00,17
6947,2021-04-11,15:26:01,21
6948,2021-04-11,15:26:02,24
6949,2021-04-11,15:26:03,8
6950,2021-04-11,15:26:04,23
6951,2021-04-11,15:26:05,13
6952,2021-04-11,15:26:06,30
6953,2021-04-11,15:26:07,19
6954,2021-04-11,15:26:08,20
6955,2021-04-11,15:26:09,13
6956,2021-04-11,15:26:10,10
6957,2021-04-11,15:26:11,7
6958,2021-04-11,15:26:12,24
6959,2021-04-11,15:26:13,13
6960,2021-04-11,15:26:14,8
6961,2021-04-11,15:26:15,23
6962,2021-04-11,15:26:16,8
6963,2021-04-11,15:26:17,11
6964,2021-04-11,15:26:18,16
6965,2021-04-11,15:26:19,21
6966,2021-04-11,15:26:20,10
6967,2021-04-11,15:26:21,12
6968,2021-04-11,15:26:22,16
6969,2021-04-11,15:26:23,25
6970,2021-04-11,15:26:24,13
6971,2021-04-11,15:26:25,29
6972,2021-04-11,15:26:26,18
6973,2021-04-11,15:26:27,14
6974,2021-04-11,15:26:28,25
6975,2021-04-11,15:26:29,13
6976,2021-04-11,15:26:30,28
6977,2021-04-11,15:26:31,9
6978,2021-04-11,15:26:32,24
6979,2021-04-11,15:26:33,17
6980,2021-04-11,15:26:34,12
6981,2021-04-11,15:26:35,18
6982,2021-04-11,15:26:36,7
6983,2021-04-11,15:26:37,20
6984,2021-04-11,15:26:38,22
6985,2021-04-11,15:26:39,10
6986,2021-04-11,15:26:40,16
6987,2021-04-11,15:26:41,28
6988,2021-04-11,15:26:42,28
6989,2021-04-11,15:26:43,7
6990,2021-04-11,15:26:44,7
6991,2021-04-11,15:26:45,20
6992,2021-04-11,15:26:46,27
6993,2021-04-11,15:26:47,7
6994,2021-04-11,15:26:48,29
6995,2021-04-11,15:26:49,8
6996,2021-04-11,15:26:50,23
6997,2021-04-11,15:26:51,21
6998,2021-04-11,15:26:52,25
6999,2021-04-11,15:26:53,27
7000,2021-04-11,15:26:54,9
7001,2021-04-11,15:26:55,30
7002,2021-04-11,15:26:56,18
7003,2021-04-11,15:26:57,6
7004,2021-04-11,15:26:58,9
7005,2021-04-11,15:26:59,5
7006,2021-04-11,15:27:00,15
7007,2021-04-11,15:27:01,27
7008,2021-04-11,15:27:02,30
7009,2021-04-11,15:27:03,25
7010,2021-04-11,15:27:04,9
7011,2021-04-11,15:27:05,30
7012,2021-04-11,15:27:06,28
7013,2021-04-11,15:27:07,27
7014,2021-04-11,15:27:08,28
7015,2021-04-11,15:27:09,16
7016,2021-04-11,15:27:10,13
7017,2021-04-11,15:27:11,5
7018,2021-04-11,15:27:12,5
7019,2021-04-11,15:27:13,23
7020,2021-04-11,15:27:14,21
7021,2021-04-11,15:27:15,25
7022,2021-04-11,15:27:16,21
7023,2021-04-11,15:27:17,20
7024,2021-04-11,15:27:18,15
7025,2021-04-11,15:27:19,26
7026,2021-04-11,15:27:20,82
7027,2021-04-11,15:27:21,78
7028,2021-04-11,15:27:22,86
7029,2021-04-11,15:27:23,86
7030,2021-04-11,15:27:24,87
7031,2021-04-11,15:27:25,87
7032,2021-04-11,15:27:26,90
7033,2021-04-11,15:27:27,80
7034,2021-04-11,15:27:28,95
7035,2021-04-11,15:27:29,89
7036,2021-04-11,15:27:30,87
7037,2021-04-11,15:27:31,98
7038,2021-04-11,15:27:32,77
7039,2021-04-11,15:27:33,94
7040,2021-04-11,15:27:34,77
7041,2021-04-11,15:27:35,99
7042,2021-04-11,15:27:36,88
7043,2021-04-11,15:27:37,96
7044,2021-04-11,15:27:38,86
7045,2021-04-11,15:27:39,100
7046,2021-04-11,15:27:40,94
7047,2021-04-11,15:27:41,99
7048,2021-04-11,15:27:42,96
7049,2021-04-11,15:27:43,75
7050,2021-04-11,15:27:44,80
7051,2021-04-11,15:27:45,78
7052,2021-04-11,15:27:46,95
7053,2021-04-11,15:27:47,77
7054,2021-04-11,15:27:48,92
7055,2021-04-11,15:27:49,100
7056,2021-04-11,15:27:50,76
7057,2021-04-11,15:27:51,97
7058,2021-04-11,15:27:52,71
7059,2021-04-11,15:27:53,100
7060,2021-04-11,15:27:54,84
7061,2021-04-11,15:27:55,91
7062,2021-04-11,15:27:56,98
7063,2021-04-11,15:27:57,83
7064,2021-04-11,15:27:58,86
7065,2021-04-11,15:27:59,97
7066,2021-04-11,15:28:00,73
7067,2021-04-11,15:28:01,91
7068,2021-04-11,15:28:02,79
7069,2021-04-11,15:28:03,100
7070,2021-04-11,15:28:04,80
7071,2021-04-11,15:28:05,91
7072,2021-04-11,15:28:06,70
7073,2021-04-11,15:28:07,71
7074,2021-04-11,15:28:08,83
7075,2021-04-11,15:28:09,76
7076,2021-04-11,15:28:10,87
7077,2021-04-11,15:28:11,71
7078,2021-04-11,15:28:12,72
7079,2021-04-11,15:28:13,85
7080,2021-04-11,15:28:14,99
7081,2021-04-11,15:28:15,75
7082,2021-04-11,15:28:16,81
7083,2021-04-11,15:28:17,83
7084,2021-04-11,15:28:18,95
7085,2021-04-11,15:28:19,84
7086,2021-04-11,15:28:20,96
7087,2021-04-11,15:28:21,99
7088,2021-04-11,15:28:22,100
7089,2021-04-11,15:28:23,76
7090,2021-04-11,15:28:24,74
7091,2021-04-11,15:28:25,83
7092,2021-04-11,15:28:26,74
7093,2021-04-11,15:28:27,74
7094,2021-04-11,15:28:28,94
7095,2021-04-11,15:28:29,99
7096,2021-04-11,15:28:30,73
7097,2021-04-11,15:28:31,75
7098,2021-04-11,15:28:32,90
7099,2021-04-11,15:28:33,86
7100,2021-04-11,15:28:34,72
7101,2021-04-11,15:28:35,92
7102,2021-04-11,15:28:36,98
7103,2021-04-11,15:28:37,93
7104,2021-04-11,15:28:38,94
7105,2021-04-11,15:28:39,78
7106,2021-04-11,15:28:40,93
7107,2021-04-11,15:28:41,93
7108,2021-04-11,15:28:42,81
7109,2021-04-11,15:28:43,96
7110,2021-04-11,15:28:44,88
7111,2021-04-11,15:28:45,71
7112,2021-04-11,15:28:46,75
7113,2021-04-11,15:28:47,84
7114,2021-04-11,15:28:48,99
7115,2021-04-11,15:28:49,85
7116,2021-04-11,15:28:50,74
7117,2021-04-11,15:28:51,96
7118,2021-04-11,15:28:52,97
7119,2021-04-11,15:28:53,82
7120,2021-04-11,15:28:54,88
7121,2021-04-11,15:28:55,85
7122,2021-04-11,15:28:56,86
7123,2021-04-11,15:28:57,100
7124,2021-04-11,15:28:58,96
7125,2021-04-11,15:28:59,75
7126,2021-04-11,15:29:00,92
7127,2021-04-11,15:29:01,98
7128,2021-04-11,15:29:02,88
7129,2021-04-11,15:29:03,96
7130,2021-04-11,15:29:04,77
7131,2021-04-11,15:29:05,79
7132,2021-04-11,15:29:06,72
7133,2021-04-11,15:29:07,97
7134,2021-04-11,15:29:08,85
7135,2021-04-11,15:29:09,75
7136,2021-04-11,15:29:10,74
7137,2021-04-11,15:29:11,88
7138,2021-04-11,15:29:12,97
7139,2021-04-11,15:29:13,94
7140,2021-04-11,15:29:14,99
7141,2021-04-11,15:29:15,83
7142,2021-04-11,15:29:16,81
7143,2021-04-11,15:29:17,86
7144,2021-04-11,15:29:18,85
7145,2021-04-11,15:29:19,73
7146,2021-04-11,15:29:20,72
7147,2021-04-11,15:29:21,95
7148,2021-04-11,15:29:22,78
7149,2021-04-11,15:29:23,82
7150,2021-04-11,15:29:24,93
7151,2021-04-11,15:29:25,88
7152,2021-04-11,15:29:26,75
7153,2021-04-11,15:29:27,92
7154,2021-04-11,15:29:28,76
7155,2021-04-11,15:29:29,91
7156,2021-04-11,15:29:30,96
7157,2021-04-11,15:29:31,94
7158,2021-04-11,15:29:32,86
7159,2021-04-11,15:29:33,72
7160,2021-04-11,15:29:34,79
7161,2021-04-11,15:29:35,83
7162,2021-04-11,15:29:36,80
7163,2021-04-11,15:29:37,88
7164,2021-04-11,15:29:38,95
7165,2021-04-11,15:29:39,92
7166,2021-04-11,15:29:40,98
7167,2021-04-11,15:29:41,83
7168,2021-04-11,15:29:42,90
7169,2021-04-11,15:29:43,94
7170,2021-04-11,15:29:44,78
7171,2021-04-11,15:29:45,99
7172,2021-04-11,15:29:46,75
7173,2021-04-11,15:29:47,87
7174,2021-04-11,15:29:48,76
7175,2021-04-11,15:29:49,79
7176,2021-04-11,15:29:50,83
7177,2021-04-11,15:29:51,89
7178,2021-04-11,15:29:52,97
7179,2021-04-11,15:29:53,100
7180,2021-04-11,15:29:54,77
7181,2021-04-11,15:29:55,89
7182,2021-04-11,15:29:56,76
7183,2021-04-11,15:29:57,88
7184,2021-04-11,15:29:58,96
7185,2021-04-11,15:29:59,94
7186,2021-04-11,15:30:00,70
7187,2021-04-11,15:30:01,73
7188,2021-04-11,15:30:02,76
7189,2021-04-11,15:30:03,95
7190,2021-04-11,15:30:04,81
7191,2021-04-11,15:30:05,71
7192,2021-04-11,15:30:06,75
7193,2021-04-11,15:30:07,87
7194,2021-04-11,15:30:08,76
7195,2021-04-11,15:30:09,74
7196,2021-04-11,15:30:10,71
7197,2021-04-11,15:30:11,79
7198,2021-04-11,15:30:12,83
7199,2021-04-11,15:30:13,76
7200,2021-04-11,15:30:14,71
7201,2021-04-11,15:30:15,91
