id,data,hora,disponibilidade em %
3575,2021-04-11,14:29:49,24
3576,2021-04-11,14:29:50,7
3577,2021-04-11,14:29:51,30
3578,2021-04-11,14:29:52,18
3579,2021-04-11,14:29:53,18
3580,2021-04-11,14:29:54,10
3581,2021-04-11,14:29:55,11
3582,2021-04-11,14:29:56,26
3583,2021-04-11,14:29:57,23
3584,2021-04-11,14:29:58,29
3585,2021-04-11,14:29:59,6
3586,2021-04-11,14:30:00,26
3587,2021-04-11,14:30:01,26
3588,2021-04-11,14:30:02,30
3589,2021-04-11,14:30:03,26
3590,2021-04-11,14:30:04,22
3591,2021-04-11,14:30:05,14
3592,2021-04-11,14:30:06,18
3593,2021-04-11,14:30:07,26
3594,2021-04-11,14:30:08,14
3595,2021-04-11,14:30:09,17
3596,2021-04-11,14:30:10,6
3597,2021-04-11,14:30:11,18
3598,2021-04-11,14:30:12,5
3599,2021-04-11,14:30:13,20
3600,2021-04-11,14:30:14,23
3601,2021-04-11,14:30:15,94
3602,2021-04-11,14:30:16,98
3603,2021-04-11,14:30:17,74
3604,2021-04-11,14:30:18,84
3605,2021-04-11,14:30:19,89
3606,2021-04-11,14:30:20,71
3607,2021-04-11,14:30:21,89
3608,2021-04-11,14:30:22,72
3609,2021-04-11,14:30:23,89
3610,2021-04-11,14:30:24,96
3611,2021-04-11,14:30:25,71
3612,2021-04-11,14:30:26,80
3613,2021-04-11,14:30:27,72
3614,2021-04-11,14:30:28,74
3615,2021-04-11,14:30:29,94
3616,2021-04-11,14:30:30,71
3617,2021-04-11,14:30:31,83
3618,2021-04-11,14:30:32,95
3619,2021-04-11,14:30:33,89
3620,2021-04-11,14:30:34,83
3621,2021-04-11,14:30:35,89
3622,2021-04-11,14:30:36,99
3623,2021-04-11,14:30:37,89
3624,2021-04-11,14:30:38,89
3625,2021-04-11,14:30:39,96
3626,2021-04-11,14:30:40,95
3627,2021-04-11,14:30:41,90
3628,2021-04-11,14:30:42,87
3629,2021-04-11,14:30:43,86
3630,2021-04-11,14:30:44,93
3631,2021-04-11,14:30:45,95
3632,2021-04-11,14:30:46,80
3633,2021-04-11,14:30:47,85
3634,2021-04-11,14:30:48,79
3635,2021-04-11,14:30:49,86
3636,2021-04-11,14:30:50,95
3637,2021-04-11,14:30:51,97
3638,2021-04-11,14:30:52,87
3639,2021-04-11,14:30:53,72
3640,2021-04-11,14:30:54,86
3641,2021-04-11,14:30:55,80
3642,2021-04-11,14:30:56,80
3643,2021-04-11,14:30:57,93
3644,2021-04-11,14:30:58,75
3645,2021-04-11,14:30:59,80
3646,2021-04-11,14:31:00,73
3647,2021-04-11,14:31:01,77
3648,2021-04-11,14:31:02,72
3649,2021-04-11,14:31:03,73
3650,2021-04-11,14:31:04,80
3651,2021-04-11,14:31:05,98
3652,2021-04-11,14:31:06,70
3653,2021-04-11,14:31:07,100
3654,2021-04-11,14:31:08,76
3655,2021-04-11,14:31:09,84
3656,2021-04-11,14:31:10,89
3657,2021-04-11,14:31:11,86
3658,2021-04-11,14:31:12,70
3659,2021-04-11,14:31:13,86
3660,2021-04-11,14:31:14,70
3661,2021-04-11,14:31:15,74
3662,2021-04-11,14:31:16,82
3663,2021-04-11,14:31:17,80
3664,2021-04-11,14:31:18,74
3665,2021-04-11,14:31:19,99
3666,2021-04-11,14:31:20,85
3667,2021-04-11,14:31:21,93
3668,2021-04-11,14:31:22,84
3669,2021-04-11,14:31:23,91
3670,2021-04-11,14:31:24,87
3671,2021-04-11,14:31:25,74
3672,2021-04-11,14:31:26,86
3673,2021-04-11,14:31:27,77
3674,2021-04-11,14:31:28,81
3675,2021-04-11,14:31:29,76
3676,2021-04-11,14:31:30,75
3677,2021-04-11,14:31:31,92
3678,2021-04-11,14:31:32,70
3679,2021-04-11,14:31:33,78
3680,2021-04-11,14:31:34,73
3681,2021-04-11,14:31:35,71
3682,2021-04-11,14:31:36,84
3683,2021-04-11,14:31:37,89
3684,2021-04-11,14:31:38,78
3685,2021-04-11,14:31:39,75
3686,2021-04-11,14:31:40,72
3687,2021-04-11,14:31:41,82
3688,2021-04-11,14:31:42,77
3689,2021-04-11,14:31:43,87
3690,2021-04-11,14:31:44,82
3691,2021-04-11,14:31:45,87
3692,2021-04-11,14:31:46,95
3693,2021-04-11,14:31:47,83
3694,2021-04-11,14:31:48,98
3695,2021-04-11,14:31:49,92
3696,2021-04-11,14:31:50,97
3697,2021-04-11,14:31:51,86
3698,2021-04-11,14:31:52,99
3699,2021-04-11,14:31:53,81
3700,2021-04-11,14:31:54,90
3701,2021-04-11,14:31:55,73
3702,2021-04-11,14:31:56,75
3703,2021-04-11,14:31:57,84
3704,2021-04-11,14:31:58,95
3705,2021-04-11,14:31:59,75
3706,2021-04-11,14:32:00,99
3707,2021-04-11,14:32:01,78
3708,2021-04-11,14:32:02,84
3709,2021-04-11,14:32:03,75
3710,2021-04-11,14:32:04,97
3711,2021-04-11,14:32:05,89
3712,2021-04-11,14:32:06,93
3713,2021-04-11,14:32:07,77
3714,2021-04-11,14:32:08,93
3715,2021-04-11,14:32:09,98
3716,2021-04-11,14:32:10,94
3717,2021-04-11,14:32:11,85
3718,2021-04-11,14:32:12,89
3719,2021-04-11,14:32:13,75
3720,2021-04-11,14:32:14,87
3721,2021-04-11,14:32:15,80
3722,2021-04-11,14:32:16,98
3723,2021-04-11,14:32:17,83
3724,2021-04-11,14:32:18,96
3725,2021-04-11,14:32:19,71
3726,2021-04-11,14:32:20,84
3727,2021-04-11,14:32:21,76
3728,2021-04-11,14:32:22,71
3729,2021-04-11,14:32:23,73
3730,2021-04-11,14:32:24,96
3731,2021-04-11,14:32:25,77
3732,2021-04-11,14:32:26,74
3733,2021-04-11,14:32:27,96
3734,2021-04-11,14:32:28,76
3735,2021-04-11,14:32:29,98
3736,2021-04-11,14:32:30,99
3737,2021-04-11,14:32:31,97
3738,2021-04-11,14:32:32,83
3739,2021-04-11,14:32:33,87
3740,2021-04-11,14:32:34,79
3741,2021-04-11,14:32:35,84
3742,2021-04-11,14:32:36,100
3743,2021-04-11,14:32:37,97
3744,2021-04-11,14:32:38,94
3745,2021-04-11,14:32:39,87
3746,2021-04-11,14:32:40,81
3747,2021-04-11,14:32:41,96
3748,2021-04-11,14:32:42,77
3749,2021-04-11,14:32:43,82
3750,2021-04-11,14:32:44,97
3751,2021-04-11,14:32:45,80
3752,2021-04-11,14:32:46,82
3753,2021-04-11,14:32:47,98
3754,2021-04-11,14:32:48,100
3755,2021-04-11,14:32:49,94
3756,2021-04-11,14:32:50,87
3757,2021-04-11,14:32:51,94
3758,2021-04-11,14:32:52,89
3759,2021-04-11,14:32:53,94
3760,2021-04-11,14:32:54,94
3761,2021-04-11,14:32:55,75
3762,2021-04-11,14:32:56,98
3763,2021-04-11,14:32:57,94
3764,2021-04-11,14:32:58,86
3765,2021-04-11,14:32:59,93
3766,2021-04-11,14:33:00,85
3767,2021-04-11,14:33:01,98
3768,2021-04-11,14:33:02,95
3769,2021-04-11,14:33:03,81
3770,2021-04-11,14:33:04,73
3771,2021-04-11,14:33:05,88
3772,2021-04-11,14:33:06,73
3773,2021-04-11,14:33:07,73
3774,2021-04-11,14:33:08,91
3775,2021-04-11,14:33:09,92
3776,2021-04-11,14:33:10,72
3777,2021-04-11,14:33:11,93
3778,2021-04-11,14:33:12,100
3779,2021-04-11,14:33:13,84
3780,2021-04-11,14:33:14,78
3781,2021-04-11,14:33:15,80
3782,2021-04-11,14:33:16,82
3783,2021-04-11,14:33:17,92
3784,2021-04-11,14:33:18,73
3785,2021-04-11,14:33:19,79
3786,2021-04-11,14:33:20,73
3787,2021-04-11,14:33:21,85
3788,2021-04-11,14:33:22,71
3789,2021-04-11,14:33:23,92
3790,2021-04-11,14:33:24,81
3791,2021-04-11,14:33:25,75
3792,2021-04-11,14:33:26,74
3793,2021-04-11,14:33:27,87
3794,2021-04-11,14:33:28,94
3795,2021-04-11,14:33:29,78
3796,2021-04-11,14:33:30,83
3797,2021-04-11,14:33:31,84
3798,2021-04-11,14:33:32,75
3799,2021-04-11,14:33:33,76
3800,2021-04-11,14:33:34,92
3801,2021-04-11,14:33:35,72
3802,2021-04-11,14:33:36,73
3803,2021-04-11,14:33:37,74
3804,2021-04-11,14:33:38,94
3805,2021-04-11,14:33:39,92
3806,2021-04-11,14:33:40,97
3807,2021-04-11,14:33:41,91
3808,2021-04-11,14:33:42,96
3809,2021-04-11,14:33:43,97
3810,2021-04-11,14:33:44,74
3811,2021-04-11,14:33:45,90
3812,2021-04-11,14:33:46,81
3813,2021-04-11,14:33:47,99
3814,2021-04-11,14:33:48,95
3815,2021-04-11,14:33:49,93
3816,2021-04-11,14:33:50,84
3817,2021-04-11,14:33:51,91
3818,2021-04-11,14:33:52,87
3819,2021-04-11,14:33:53,76
3820,2021-04-11,14:33:54,79
3821,2021-04-11,14:33:55,85
3822,2021-04-11,14:33:56,84
3823,2021-04-11,14:33:57,71
3824,2021-04-11,14:33:58,95
3825,2021-04-11,14:33:59,87
3826,2021-04-11,14:34:00,86
3827,2021-04-11,14:34:01,90
3828,2021-04-11,14:34:02,86
3829,2021-04-11,14:34:03,93
3830,2021-04-11,14:34:04,91
3831,2021-04-11,14:34:05,93
3832,2021-04-11,14:34:06,86
3833,2021-04-11,14:34:07,94
3834,2021-04-11,14:34:08,95
3835,2021-04-11,14:34:09,78
3836,2021-04-11,14:34:10,90
3837,2021-04-11,14:34:11,70
3838,2021-04-11,14:34:12,82
3839,2021-04-11,14:34:13,93
3840,2021-04-11,14:34:14,86
3841,2021-04-11,14:34:15,90
3842,2021-04-11,14:34:16,79
3843,2021-04-11,14:34:17,92
3844,2021-04-11,14:34:18,85
3845,2021-04-11,14:34:19,94
3846,2021-04-11,14:34:20,76
3847,2021-04-11,14:34:21,75
3848,2021-04-11,14:34:22,77
3849,2021-04-11,14:34:23,96
3850,2021-04-11,14:34:24,83
3851,2021-04-11,14:34:25,76
3852,2021-04-11,14:34:26,82
3853,2021-04-11,14:34:27,81
3854,2021-04-11,14:34:28,70
3855,2021-04-11,14:34:29,90
3856,2021-04-11,14:34:30,75
3857,2021-04-11,14:34:31,95
3858,2021-04-11,14:34:32,95
3859,2021-04-11,14:34:33,71
3860,2021-04-11,14:34:34,74
3861,2021-04-11,14:34:35,80
3862,2021-04-11,14:34:36,95
3863,2021-04-11,14:34:37,72
3864,2021-04-11,14:34:38,85
3865,2021-04-11,14:34:39,74
3866,2021-04-11,14:34:40,89
3867,2021-04-11,14:34:41,88
3868,2021-04-11,14:34:42,93
3869,2021-04-11,14:34:43,87
3870,2021-04-11,14:34:44,70
3871,2021-04-11,14:34:45,95
3872,2021-04-11,14:34:46,74
3873,2021-04-11,14:34:47,83
3874,2021-04-11,14:34:48,76
3875,2021-04-11,14:34:49,90
3876,2021-04-11,14:34:50,84
3877,2021-04-11,14:34:51,79
3878,2021-04-11,14:34:52,91
3879,2021-04-11,14:34:53,85
3880,2021-04-11,14:34:54,90
3881,2021-04-11,14:34:55,85
3882,2021-04-11,14:34:56,72
3883,2021-04-11,14:34:57,87
3884,2021-04-11,14:34:58,75
3885,2021-04-11,14:34:59,79
3886,2021-04-11,14:35:00,86
3887,2021-04-11,14:35:01,97
3888,2021-04-11,14:35:02,96
3889,2021-04-11,14:35:03,94
3890,2021-04-11,14:35:04,78
3891,2021-04-11,14:35:05,83
3892,2021-04-11,14:35:06,79
3893,2021-04-11,14:35:07,96
3894,2021-04-11,14:35:08,73
3895,2021-04-11,14:35:09,83
3896,2021-04-11,14:35:10,96
3897,2021-04-11,14:35:11,75
3898,2021-04-11,14:35:12,76
3899,2021-04-11,14:35:13,78
3900,2021-04-11,14:35:14,81
3901,2021-04-11,14:35:15,6
3902,2021-04-11,14:35:16,30
3903,2021-04-11,14:35:17,18
3904,2021-04-11,14:35:18,29
3905,2021-04-11,14:35:19,22
3906,2021-04-11,14:35:20,17
3907,2021-04-11,14:35:21,15
3908,2021-04-11,14:35:22,22
3909,2021-04-11,14:35:23,22
3910,2021-04-11,14:35:24,18
3911,2021-04-11,14:35:25,26
3912,2021-04-11,14:35:26,22
3913,2021-04-11,14:35:27,28
3914,2021-04-11,14:35:28,17
3915,2021-04-11,14:35:29,28
3916,2021-04-11,14:35:30,7
3917,2021-04-11,14:35:31,13
3918,2021-04-11,14:35:32,30
3919,2021-04-11,14:35:33,8
3920,2021-04-11,14:35:34,24
3921,2021-04-11,14:35:35,12
3922,2021-04-11,14:35:36,26
3923,2021-04-11,14:35:37,26
3924,2021-04-11,14:35:38,18
3925,2021-04-11,14:35:39,12
3926,2021-04-11,14:35:40,8
3927,2021-04-11,14:35:41,15
3928,2021-04-11,14:35:42,22
3929,2021-04-11,14:35:43,14
3930,2021-04-11,14:35:44,7
3931,2021-04-11,14:35:45,16
3932,2021-04-11,14:35:46,6
3933,2021-04-11,14:35:47,25
3934,2021-04-11,14:35:48,24
3935,2021-04-11,14:35:49,11
3936,2021-04-11,14:35:50,23
3937,2021-04-11,14:35:51,11
3938,2021-04-11,14:35:52,18
3939,2021-04-11,14:35:53,23
3940,2021-04-11,14:35:54,15
3941,2021-04-11,14:35:55,30
3942,2021-04-11,14:35:56,14
3943,2021-04-11,14:35:57,18
3944,2021-04-11,14:35:58,12
3945,2021-04-11,14:35:59,26
3946,2021-04-11,14:36:00,22
3947,2021-04-11,14:36:01,8
3948,2021-04-11,14:36:02,24
3949,2021-04-11,14:36:03,19
3950,2021-04-11,14:36:04,18
3951,2021-04-11,14:36:05,25
3952,2021-04-11,14:36:06,24
3953,2021-04-11,14:36:07,5
3954,2021-04-11,14:36:08,15
3955,2021-04-11,14:36:09,26
3956,2021-04-11,14:36:10,13
3957,2021-04-11,14:36:11,17
3958,2021-04-11,14:36:12,10
3959,2021-04-11,14:36:13,21
3960,2021-04-11,14:36:14,18
3961,2021-04-11,14:36:15,17
3962,2021-04-11,14:36:16,14
3963,2021-04-11,14:36:17,8
3964,2021-04-11,14:36:18,30
3965,2021-04-11,14:36:19,17
3966,2021-04-11,14:36:20,30
3967,2021-04-11,14:36:21,16
3968,2021-04-11,14:36:22,30
3969,2021-04-11,14:36:23,25
3970,2021-04-11,14:36:24,20
3971,2021-04-11,14:36:25,12
3972,2021-04-11,14:36:26,28
3973,2021-04-11,14:36:27,17
3974,2021-04-11,14:36:28,21
3975,2021-04-11,14:36:29,22
3976,2021-04-11,14:36:30,29
3977,2021-04-11,14:36:31,10
3978,2021-04-11,14:36:32,17
3979,2021-04-11,14:36:33,8
3980,2021-04-11,14:36:34,10
3981,2021-04-11,14:36:35,27
3982,2021-04-11,14:36:36,24
3983,2021-04-11,14:36:37,5
3984,2021-04-11,14:36:38,29
3985,2021-04-11,14:36:39,15
3986,2021-04-11,14:36:40,7
3987,2021-04-11,14:36:41,14
3988,2021-04-11,14:36:42,18
3989,2021-04-11,14:36:43,8
3990,2021-04-11,14:36:44,12
3991,2021-04-11,14:36:45,24
3992,2021-04-11,14:36:46,30
3993,2021-04-11,14:36:47,22
3994,2021-04-11,14:36:48,12
3995,2021-04-11,14:36:49,9
3996,2021-04-11,14:36:50,19
3997,2021-04-11,14:36:51,8
3998,2021-04-11,14:36:52,5
3999,2021-04-11,14:36:53,18
4000,2021-04-11,14:36:54,15
4001,2021-04-11,14:36:55,25
4002,2021-04-11,14:36:56,26
4003,2021-04-11,14:36:57,21
4004,2021-04-11,14:36:58,20
4005,2021-04-11,14:36:59,15
4006,2021-04-11,14:37:00,12
4007,2021-04-11,14:37:01,12
4008,2021-04-11,14:37:02,15
4009,2021-04-11,14:37:03,9
4010,2021-04-11,14:37:04,22
4011,2021-04-11,14:37:05,12
4012,2021-04-11,14:37:06,30
4013,2021-04-11,14:37:07,19
4014,2021-04-11,14:37:08,11
4015,2021-04-11,14:37:09,17
4016,2021-04-11,14:37:10,13
4017,2021-04-11,14:37:11,27
4018,2021-04-11,14:37:12,26
4019,2021-04-11,14:37:13,16
4020,2021-04-11,14:37:14,24
4021,2021-04-11,14:37:15,26
4022,2021-04-11,14:37:16,24
4023,2021-04-11,14:37:17,25
4024,2021-04-11,14:37:18,29
4025,2021-04-11,14:37:19,7
4026,2021-04-11,14:37:20,26
4027,2021-04-11,14:37:21,25
4028,2021-04-11,14:37:22,11
4029,2021-04-11,14:37:23,6
4030,2021-04-11,14:37:24,25
4031,2021-04-11,14:37:25,30
4032,2021-04-11,14:37:26,24
4033,2021-04-11,14:37:27,14
4034,2021-04-11,14:37:28,11
4035,2021-04-11,14:37:29,28
4036,2021-04-11,14:37:30,9
4037,2021-04-11,14:37:31,14
4038,2021-04-11,14:37:32,8
4039,2021-04-11,14:37:33,10
4040,2021-04-11,14:37:34,28
4041,2021-04-11,14:37:35,7
4042,2021-04-11,14:37:36,7
4043,2021-04-11,14:37:37,7
4044,2021-04-11,14:37:38,7
4045,2021-04-11,14:37:39,22
4046,2021-04-11,14:37:40,28
4047,2021-04-11,14:37:41,25
4048,2021-04-11,14:37:42,15
4049,2021-04-11,14:37:43,7
4050,2021-04-11,14:37:44,24
4051,2021-04-11,14:37:45,23
4052,2021-04-11,14:37:46,29
4053,2021-04-11,14:37:47,27
4054,2021-04-11,14:37:48,18
4055,2021-04-11,14:37:49,27
4056,2021-04-11,14:37:50,16
4057,2021-04-11,14:37:51,24
4058,2021-04-11,14:37:52,14
4059,2021-04-11,14:37:53,20
4060,2021-04-11,14:37:54,14
4061,2021-04-11,14:37:55,16
4062,2021-04-11,14:37:56,21
4063,2021-04-11,14:37:57,21
4064,2021-04-11,14:37:58,9
4065,2021-04-11,14:37:59,15
4066,2021-04-11,14:38:00,6
4067,2021-04-11,14:38:01,10
4068,2021-04-11,14:38:02,17
4069,2021-04-11,14:38:03,7
4070,2021-04-11,14:38:04,20
4071,2021-04-11,14:38:05,12
4072,2021-04-11,14:38:06,9
4073,2021-04-11,14:38:07,22
4074,2021-04-11,14:38:08,23
4075,2021-04-11,14:38:09,25
4076,2021-04-11,14:38:10,6
4077,2021-04-11,14:38:11,18
4078,2021-04-11,14:38:12,12
4079,2021-04-11,14:38:13,22
4080,2021-04-11,14:38:14,22
4081,2021-04-11,14:38:15,28
4082,2021-04-11,14:38:16,19
4083,2021-04-11,14:38:17,5
4084,2021-04-11,14:38:18,7
4085,2021-04-11,14:38:19,19
4086,2021-04-11,14:38:20,27
4087,2021-04-11,14:38:21,22
4088,2021-04-11,14:38:22,12
4089,2021-04-11,14:38:23,20
4090,2021-04-11,14:38:24,29
4091,2021-04-11,14:38:25,8
4092,2021-04-11,14:38:26,26
4093,2021-04-11,14:38:27,23
4094,2021-04-11,14:38:28,5
4095,2021-04-11,14:38:29,7
4096,2021-04-11,14:38:30,14
4097,2021-04-11,14:38:31,18
4098,2021-04-11,14:38:32,10
4099,2021-04-11,14:38:33,22
4100,2021-04-11,14:38:34,8
4101,2021-04-11,14:38:35,6
4102,2021-04-11,14:38:36,6
4103,2021-04-11,14:38:37,19
4104,2021-04-11,14:38:38,19
4105,2021-04-11,14:38:39,14
4106,2021-04-11,14:38:40,21
4107,2021-04-11,14:38:41,8
4108,2021-04-11,14:38:42,15
4109,2021-04-11,14:38:43,18
4110,2021-04-11,14:38:44,19
4111,2021-04-11,14:38:45,5
4112,2021-04-11,14:38:46,21
4113,2021-04-11,14:38:47,9
4114,2021-04-11,14:38:48,27
4115,2021-04-11,14:38:49,17
4116,2021-04-11,14:38:50,7
4117,2021-04-11,14:38:51,27
4118,2021-04-11,14:38:52,25
4119,2021-04-11,14:38:53,26
4120,2021-04-11,14:38:54,14
4121,2021-04-11,14:38:55,9
4122,2021-04-11,14:38:56,14
4123,2021-04-11,14:38:57,17
4124,2021-04-11,14:38:58,9
4125,2021-04-11,14:38:59,25
4126,2021-04-11,14:39:00,19
4127,2021-04-11,14:39:01,27
4128,2021-04-11,14:39:02,19
4129,2021-04-11,14:39:03,10
4130,2021-04-11,14:39:04,14
4131,2021-04-11,14:39:05,18
4132,2021-04-11,14:39:06,15
4133,2021-04-11,14:39:07,26
4134,2021-04-11,14:39:08,5
4135,2021-04-11,14:39:09,16
4136,2021-04-11,14:39:10,28
4137,2021-04-11,14:39:11,21
4138,2021-04-11,14:39:12,7
4139,2021-04-11,14:39:13,13
4140,2021-04-11,14:39:14,19
4141,2021-04-11,14:39:15,20
4142,2021-04-11,14:39:16,13
4143,2021-04-11,14:39:17,24
4144,2021-04-11,14:39:18,23
4145,2021-04-11,14:39:19,11
4146,2021-04-11,14:39:20,9
4147,2021-04-11,14:39:21,27
4148,2021-04-11,14:39:22,23
4149,2021-04-11,14:39:23,19
4150,2021-04-11,14:39:24,17
4151,2021-04-11,14:39:25,12
4152,2021-04-11,14:39:26,12
4153,2021-04-11,14:39:27,11
4154,2021-04-11,14:39:28,19
4155,2021-04-11,14:39:29,6
4156,2021-04-11,14:39:30,7
4157,2021-04-11,14:39:31,12
4158,2021-04-11,14:39:32,22
4159,2021-04-11,14:39:33,25
4160,2021-04-11,14:39:34,10
4161,2021-04-11,14:39:35,11
4162,2021-04-11,14:39:36,26
4163,2021-04-11,14:39:37,22
4164,2021-04-11,14:39:38,19
4165,2021-04-11,14:39:39,8
4166,2021-04-11,14:39:40,15
4167,2021-04-11,14:39:41,20
4168,2021-04-11,14:39:42,21
4169,2021-04-11,14:39:43,25
4170,2021-04-11,14:39:44,24
4171,2021-04-11,14:39:45,9
4172,2021-04-11,14:39:46,24
4173,2021-04-11,14:39:47,14
4174,2021-04-11,14:39:48,29
4175,2021-04-11,14:39:49,26
4176,2021-04-11,14:39:50,11
4177,2021-04-11,14:39:51,5
4178,2021-04-11,14:39:52,5
4179,2021-04-11,14:39:53,12
4180,2021-04-11,14:39:54,9
4181,2021-04-11,14:39:55,8
4182,2021-04-11,14:39:56,9
4183,2021-04-11,14:39:57,13
4184,2021-04-11,14:39:58,10
4185,2021-04-11,14:39:59,23
4186,2021-04-11,14:40:00,5
4187,2021-04-11,14:40:01,27
4188,2021-04-11,14:40:02,27
4189,2021-04-11,14:40:03,22
4190,2021-04-11,14:40:04,13
4191,2021-04-11,14:40:05,10
4192,2021-04-11,14:40:06,19
4193,2021-04-11,14:40:07,28
4194,2021-04-11,14:40:08,6
4195,2021-04-11,14:40:09,16
4196,2021-04-11,14:40:10,9
4197,2021-04-11,14:40:11,13
4198,2021-04-11,14:40:12,8
4199,2021-04-11,14:40:13,15
4200,2021-04-11,14:40:14,7
4201,2021-04-11,14:40:15,99
4202,2021-04-11,14:40:16,78
4203,2021-04-11,14:40:17,72
4204,2021-04-11,14:40:18,77
4205,2021-04-11,14:40:19,88
4206,2021-04-11,14:40:20,70
4207,2021-04-11,14:40:21,82
4208,2021-04-11,14:40:22,88
4209,2021-04-11,14:40:23,99
4210,2021-04-11,14:40:24,97
4211,2021-04-11,14:40:25,92
4212,2021-04-11,14:40:26,72
4213,2021-04-11,14:40:27,99
4214,2021-04-11,14:40:28,71
4215,2021-04-11,14:40:29,94
4216,2021-04-11,14:40:30,88
4217,2021-04-11,14:40:31,98
4218,2021-04-11,14:40:32,92
4219,2021-04-11,14:40:33,89
4220,2021-04-11,14:40:34,75
4221,2021-04-11,14:40:35,90
4222,2021-04-11,14:40:36,79
4223,2021-04-11,14:40:37,73
4224,2021-04-11,14:40:38,94
4225,2021-04-11,14:40:39,77
4226,2021-04-11,14:40:40,98
4227,2021-04-11,14:40:41,72
4228,2021-04-11,14:40:42,88
4229,2021-04-11,14:40:43,98
4230,2021-04-11,14:40:44,94
4231,2021-04-11,14:40:45,91
4232,2021-04-11,14:40:46,75
4233,2021-04-11,14:40:47,87
4234,2021-04-11,14:40:48,80
4235,2021-04-11,14:40:49,78
4236,2021-04-11,14:40:50,91
4237,2021-04-11,14:40:51,91
4238,2021-04-11,14:40:52,97
4239,2021-04-11,14:40:53,93
4240,2021-04-11,14:40:54,83
4241,2021-04-11,14:40:55,98
4242,2021-04-11,14:40:56,96
4243,2021-04-11,14:40:57,99
4244,2021-04-11,14:40:58,72
4245,2021-04-11,14:40:59,71
4246,2021-04-11,14:41:00,83
4247,2021-04-11,14:41:01,72
4248,2021-04-11,14:41:02,74
4249,2021-04-11,14:41:03,86
4250,2021-04-11,14:41:04,79
4251,2021-04-11,14:41:05,90
4252,2021-04-11,14:41:06,91
4253,2021-04-11,14:41:07,88
4254,2021-04-11,14:41:08,78
4255,2021-04-11,14:41:09,79
4256,2021-04-11,14:41:10,78
4257,2021-04-11,14:41:11,86
4258,2021-04-11,14:41:12,95
4259,2021-04-11,14:41:13,70
4260,2021-04-11,14:41:14,70
4261,2021-04-11,14:41:15,100
4262,2021-04-11,14:41:16,79
4263,2021-04-11,14:41:17,98
4264,2021-04-11,14:41:18,74
4265,2021-04-11,14:41:19,93
4266,2021-04-11,14:41:20,89
4267,2021-04-11,14:41:21,74
4268,2021-04-11,14:41:22,90
4269,2021-04-11,14:41:23,100
4270,2021-04-11,14:41:24,83
4271,2021-04-11,14:41:25,78
4272,2021-04-11,14:41:26,83
4273,2021-04-11,14:41:27,98
4274,2021-04-11,14:41:28,80
4275,2021-04-11,14:41:29,94
4276,2021-04-11,14:41:30,90
4277,2021-04-11,14:41:31,77
4278,2021-04-11,14:41:32,98
4279,2021-04-11,14:41:33,89
4280,2021-04-11,14:41:34,83
4281,2021-04-11,14:41:35,97
4282,2021-04-11,14:41:36,81
4283,2021-04-11,14:41:37,81
4284,2021-04-11,14:41:38,90
4285,2021-04-11,14:41:39,93
4286,2021-04-11,14:41:40,74
4287,2021-04-11,14:41:41,87
4288,2021-04-11,14:41:42,81
4289,2021-04-11,14:41:43,92
4290,2021-04-11,14:41:44,82
4291,2021-04-11,14:41:45,86
4292,2021-04-11,14:41:46,83
4293,2021-04-11,14:41:47,78
4294,2021-04-11,14:41:48,72
4295,2021-04-11,14:41:49,79
4296,2021-04-11,14:41:50,80
4297,2021-04-11,14:41:51,92
4298,2021-04-11,14:41:52,83
4299,2021-04-11,14:41:53,78
4300,2021-04-11,14:41:54,88
4301,2021-04-11,14:41:55,83
4302,2021-04-11,14:41:56,95
4303,2021-04-11,14:41:57,73
4304,2021-04-11,14:41:58,84
4305,2021-04-11,14:41:59,72
4306,2021-04-11,14:42:00,98
4307,2021-04-11,14:42:01,100
4308,2021-04-11,14:42:02,93
4309,2021-04-11,14:42:03,93
4310,2021-04-11,14:42:04,81
4311,2021-04-11,14:42:05,93
4312,2021-04-11,14:42:06,75
4313,2021-04-11,14:42:07,94
4314,2021-04-11,14:42:08,77
4315,2021-04-11,14:42:09,73
4316,2021-04-11,14:42:10,82
4317,2021-04-11,14:42:11,95
4318,2021-04-11,14:42:12,77
4319,2021-04-11,14:42:13,80
4320,2021-04-11,14:42:14,76
4321,2021-04-11,14:42:15,98
4322,2021-04-11,14:42:16,90
4323,2021-04-11,14:42:17,87
4324,2021-04-11,14:42:18,80
4325,2021-04-11,14:42:19,78
4326,2021-04-11,14:42:20,87
4327,2021-04-11,14:42:21,92
4328,2021-04-11,14:42:22,89
4329,2021-04-11,14:42:23,83
4330,2021-04-11,14:42:24,82
4331,2021-04-11,14:42:25,87
4332,2021-04-11,14:42:26,95
4333,2021-04-11,14:42:27,98
4334,2021-04-11,14:42:28,98
4335,2021-04-11,14:42:29,81
4336,2021-04-11,14:42:30,98
4337,2021-04-11,14:42:31,81
4338,2021-04-11,14:42:32,73
4339,2021-04-11,14:42:33,98
4340,2021-04-11,14:42:34,77
4341,2021-04-11,14:42:35,98
4342,2021-04-11,14:42:36,90
4343,2021-04-11,14:42:37,84
4344,2021-04-11,14:42:38,71
4345,2021-04-11,14:42:39,95
4346,2021-04-11,14:42:40,82
4347,2021-04-11,14:42:41,77
4348,2021-04-11,14:42:42,92
4349,2021-04-11,14:42:43,76
4350,2021-04-11,14:42:44,73
